,PERSON_ID,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FIRST_LAST,ROSTERSTATUS,FROM_YEAR,TO_YEAR,PLAYERCODE,PLAYER_SLUG,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_SLUG,GAMES_PLAYED_FLAG,OTHERLEAGUE_EXPERIENCE_CH
2713,1074,"Maloney, Matt",Matt Maloney,0,1996,2002,matt_maloney,matt_maloney,0,,,,,,Y,00
2714,77450,"Malovic, Steve",Steve Malovic,0,1979,1979,lon_babby,steve_malovic,0,,,,,,Y,00
2715,1630572,"Mamukelashvili, Sandro",Sandro Mamukelashvili,1,2021,2023,sandro_mamukelashvili,sandro_mamukelashvili,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,11
2716,77451,"Manakas, Ted",Ted Manakas,0,1973,1973,HISTADD_ted_manakas,ted_manakas,0,,,,,,Y,00
2717,77452,"Mandic, John",John Mandic,0,1948,1949,HISTADD_john_mandic,john_mandic,0,,,,,,Y,00
2718,1630211,"Mane, Karim",Karim Mane,0,2020,2020,karim_mane,karim_mane,0,,,,,,Y,01
2719,77453,"Mangiapane, Frank",Frank Mangiapane,0,1946,1946,HISTADD_frank_mangiapane,frank_mangiapane,0,,,,,,Y,00
2720,986,"Mann, Marcus",Marcus Mann,0,1996,1997,marcus_mann,marcus_mann,0,,,,,,N,00
2721,1629611,"Mann, Terance",Terance Mann,1,2019,2023,terance_mann,terance_mann,1610612746,LA,Clippers,LAC,clippers,clippers,Y,01
2722,1630544,"Mann, Tre",Tre Mann,1,2021,2023,tre_mann,tre_mann,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,11
2723,330,"Manning, Danny",Danny Manning,0,1988,2002,danny_manning,danny_manning,0,,,,,,Y,00
2724,77454,"Manning, Ed",Ed Manning,0,1967,1970,HISTADD_ed_manning,ed_manning,0,,,,,,Y,00
2725,316,"Manning, Richard",Richard Manning,0,1995,1996,richard_manning,richard_manning,0,,,,,,Y,00
2726,1630185,"Mannion, Nico",Nico Mannion,0,2020,2020,nico_mannion,nico_mannion,0,,,,,,Y,01
2727,77456,"Mannion, Pace",Pace Mannion,0,1983,1988,HISTADD_pace_mannion,pace_mannion,0,,,,,,Y,00
2728,77457,"Mantis, Nick",Nick Mantis,0,1959,1962,HISTADD_nick_mantis,nick_mantis,0,,,,,,Y,00
2729,77459,"Maravich, Pete",Pete Maravich,0,1970,1979,HISTADD_pete_maravich,pete_maravich,0,,,,,,Y,00
2730,77458,"Maravich, Peter",Peter Maravich,0,1946,1946,HISTADD_press_maravich,peter_maravich,0,,,,,,Y,00
2731,203906,"Marble, Devyn",Devyn Marble,0,2014,2015,devyn_marble,devyn_marble,0,,,,,,Y,01
2732,77460,"Marble, Roy",Roy Marble,0,1989,1993,HISTADD_roy_marble,roy_marble,0,,,,,,Y,00
2733,950,"Marbury, Stephon",Stephon Marbury,0,1996,2008,stephon_marbury,stephon_marbury,0,,,,,,Y,00
2734,36,"Marciulionis, Sarunas",Sarunas Marciulionis,0,1989,1996,sarunas_marciulionis,sarunas_marciulionis,0,,,,,,Y,00
2735,77462,"Mariaschin, Saul",Saul Mariaschin,0,1947,1947,HISTADD_saul_mariaschin,saul_mariaschin,0,,,,,,Y,00
2736,77463,"Marin, Jack",Jack Marin,0,1966,1976,HISTADD_jack_marin,jack_marin,0,,,,,,Y,00
2737,1890,"Marion, Shawn",Shawn Marion,0,1999,2014,shawn_marion,shawn_marion,0,,,,,,Y,00
2738,1626246,"Marjanovic, Boban",Boban Marjanovic,1,2015,2022,boban_marjanovic,boban_marjanovic,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,01
2739,1628374,"Markkanen, Lauri",Lauri Markkanen,1,2017,2023,lauri_markkanen,lauri_markkanen,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,00
2740,200806,"Markota, Damir",Damir Markota,0,2006,2006,damir_markota,damir_markota,0,,,,,,Y,01
2741,1752,"Marks, Sean",Sean Marks,0,1998,2010,sean_marks,sean_marks,0,,,,,,Y,00
2742,77464,"Marlatt, Harvey",Harvey Marlatt,0,1970,1972,HISTADD_harvey_marlatt,harvey_marlatt,0,,,,,,Y,00
2743,77465,"Marsh, Eric",Eric Marsh,0,1977,1977,HISTADD_ricky_marsh,eric_marsh,0,,,,,,Y,00
2744,77466,"Marsh, Jim",Jim Marsh,0,1971,1971,HISTADD_jim_marsh,jim_marsh,0,,,,,,Y,00
2745,681,"Marshall, Donny",Donny Marshall,0,1995,2002,donny_marshall,donny_marshall,0,,,,,,Y,00
2746,923,"Marshall, Donyell",Donyell Marshall,0,1994,2008,donyell_marshall,donyell_marshall,0,,,,,,Y,00
2747,203088,"Marshall, Kendall",Kendall Marshall,0,2012,2015,kendall_marshall,kendall_marshall,0,,,,,,Y,01
2748,1630230,"Marshall, Naji",Naji Marshall,1,2020,2023,naji_marshall,naji_marshall,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,01
2749,101185,"Marshall, Rawle",Rawle Marshall,0,2005,2006,rawle_marshall,rawle_marshall,0,,,,,,Y,01
2750,77467,"Marshall, Tom",Tom Marshall,0,1954,1958,HISTADD_tom_marshall,tom_marshall,0,,,,,,Y,00
2751,77468,"Marshall, Vester",Vester Marshall,0,1973,1973,HISTADD_vester_marshall,vester_marshall,0,,,,,,Y,00
2752,77481,"Martin, Bill",Bill Martin,0,1985,1987,HISTADD_bill_martin,bill_martin,0,,,,,,Y,00
2753,77478,"Martin, Bob",Bob Martin,0,1993,1994,HISTADD_bob_martin,bob_martin,0,,,,,,Y,00
2754,77469,"Martin, Brian",Brian Martin,0,1985,1985,HISTADD_brian_martin,brian_martin,0,,,,,,Y,00
2755,1628997,"Martin, Caleb",Caleb Martin,1,2019,2023,caleb_martin,caleb_martin,1610612748,Miami,Heat,MIA,heat,heat,Y,01
2756,201858,"Martin, Cartier",Cartier Martin,0,2008,2014,cartier_martin,cartier_martin,0,,,,,,Y,01
2757,1628998,"Martin, Cody",Cody Martin,1,2019,2023,cody_martin,cody_martin,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,01
2758,733,"Martin, Cuonzo",Cuonzo Martin,0,1995,1996,cuonzo_martin,cuonzo_martin,0,,,,,,Y,00
2759,239,"Martin, Darrick",Darrick Martin,0,1994,2007,darrick_martin,darrick_martin,0,,,,,,Y,00
2760,77473,"Martin, Don",Don Martin,0,1946,1948,HISTADD_don_martin,don_martin,0,,,,,,Y,00
2761,77471,"Martin, Donald",Donald Martin,0,1946,1947,HISTADD_dino_martin,donald_martin,0,,,,,,Y,00
2762,77472,"Martin, Fernando",Fernando Martin,0,1986,1986,HISTADD_fernando_martin,fernando_martin,0,,,,,,Y,00
2763,1626185,"Martin, Jarell",Jarell Martin,0,2015,2018,jarell_martin,jarell_martin,0,,,,,,Y,01
2764,1641798,"Martin, Jaylen",Jaylen Martin,0,2023,2023,jaylen_martin,jaylen_martin,0,,,,,,N,00
2765,77474,"Martin, Jeff",Jeff Martin,0,1989,1990,HISTADD_jeff_martin,jeff_martin,0,,,,,,Y,00
2766,1629725,"Martin, Jeremiah",Jeremiah Martin,0,2019,2020,jeremiah_martin,jeremiah_martin,0,,,,,,Y,01
2767,1629103,"Martin, Kelan",Kelan Martin,0,2019,2021,kelan_martin,kelan_martin,0,,,,,,Y,11
2768,2030,"Martin, Kenyon",Kenyon Martin,0,2000,2014,kenyon_martin,kenyon_martin,0,,,,,,Y,00
2769,2755,"Martin, Kevin",Kevin Martin,0,2004,2015,kevin_martin,kevin_martin,0,,,,,,Y,00
2770,77475,"Martin, Larue",Larue Martin,0,1972,1975,HISTADD_larue_martin,larue_martin,0,,,,,,Y,00
2771,77476,"Martin, Mo",Mo Martin,0,1986,1987,HISTADD_mo_martin,mo_martin,0,,,,,,Y,00
2772,77477,"Martin, Phil",Phil Martin,0,1954,1954,HISTADD_phil_martin,phil_martin,0,,,,,,Y,00
2773,77479,"Martin, Ronald",Ronald Martin,0,1961,1961,HISTADD_whitey_martin,ronald_martin,0,,,,,,Y,00
2774,77480,"Martin, Slater",Slater Martin,0,1949,1959,HISTADD_slater_martin,slater_martin,0,,,,,,Y,00
2775,1631213,"Martin, Tyrese",Tyrese Martin,1,2022,2022,tyrese_martin,tyrese_martin,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,11
2776,1630231,"Martin Jr., Kenyon",Kenyon Martin Jr.,1,2020,2023,kenyon_martin_jr,kenyon_martin_jr,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,01
2777,469,"Mashburn, Jamal",Jamal Mashburn,0,1993,2003,jamal_mashburn,jamal_mashburn,0,,,,,,Y,00
2778,77482,"Masino, Al",Al Masino,0,1952,1953,HISTADD_al_masino,al_masino,0,,,,,,Y,00
2779,193,"Mason, Anthony",Anthony Mason,0,1989,2002,anthony_mason,anthony_mason,0,,,,,,Y,00
2780,2046,"Mason, Desmond",Desmond Mason,0,2000,2009,desmond_mason,desmond_mason,0,,,,,,Y,00
2781,1628412,"Mason III, Frank",Frank Mason III,0,2017,2020,frank_mason,frank_mason_iii,0,,,,,,Y,01
2782,2427,"Mason Jr., Roger",Roger Mason Jr.,0,2002,2013,roger_mason jr.,roger_mason_jr,0,,,,,,Y,00
2783,763,"Massenburg, Tony",Tony Massenburg,0,1990,2004,tony_massenburg,tony_massenburg,0,,,,,,Y,00
2784,77483,"Mast, Eddie",Eddie Mast,0,1970,1972,HISTADD_eddie_mast,eddie_mast,0,,,,,,Y,00
2785,1628999,"Maten, Yante",Yante Maten,0,2018,2018,yaten_maten,yante_maten,0,,,,,,Y,01
2786,1629726,"Mathews, Garrison",Garrison Mathews,1,2019,2023,garrison_mathews,garrison_mathews,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,01
2787,1628493,"Mathiang, Mangok",Mangok Mathiang,0,2017,2017,mangok_mathiang,mangok_mathiang,0,,,,,,Y,01
2788,1629751,"Mathias, Dakota",Dakota Mathias,0,2020,2021,dakota_mathias,dakota_mathias,0,,,,,,Y,11
2789,1631097,"Mathurin, Bennedict",Bennedict Mathurin,1,2022,2023,tmp_bennedict_mathurin,bennedict_mathurin,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,00
2790,77484,"Matthews, Wes",Wes Matthews,0,1980,1989,HISTADD_wes_matthews,wes_matthews,0,,,,,,Y,00
2791,202083,"Matthews, Wesley",Wesley Matthews,1,2009,2023,wesley_matthews,wesley_matthews,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,00
2792,77485,"Maughan, Ariel",Ariel Maughan,0,1946,1950,HISTADD_ace_maughan,ariel_maughan,0,,,,,,Y,00
2793,77486,"Maxey, Marlon",Marlon Maxey,0,1992,1993,HISTADD_marlon_maxey,marlon_maxey,0,,,,,,Y,00
2794,1630178,"Maxey, Tyrese",Tyrese Maxey,1,2020,2023,tyrese_maxey,tyrese_maxey,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,00
2795,101131,"Maxiell, Jason",Jason Maxiell,0,2005,2014,jason_maxiell,jason_maxiell,0,,,,,,Y,00
2796,77487,"Maxwell, Cedric",Cedric Maxwell,0,1977,1987,HISTADD_cedric_maxwell,cedric_maxwell,0,,,,,,Y,00
2797,137,"Maxwell, Vernon",Vernon Maxwell,0,1988,2000,vernon_maxwell,vernon_maxwell,0,,,,,,Y,00
2798,77489,"May, Don",Don May,0,1968,1974,HISTADD_don_may,don_may,0,,,,,,Y,00
2799,77490,"May, Scott",Scott May,0,1976,1982,HISTADD_scott_may,scott_may,0,,,,,,Y,00
2800,101118,"May, Sean",Sean May,0,2005,2009,sean_may,sean_may,0,,,,,,Y,00
2801,195,"Mayberry, Lee",Lee Mayberry,0,1992,1998,lee_mayberry,lee_mayberry,0,,,,,,Y,00
2802,1630571,"Mayer, Matthew",Matthew Mayer,0,2023,2023,matthew_mayer,matthew_mayer,0,,,,,,N,00
2803,77492,"Mayes, Clyde",Clyde Mayes,0,1975,1976,HISTADD_clyde_mayes,clyde_mayes,0,,,,,,Y,00
2804,77493,"Mayes, Tharon",Tharon Mayes,0,1991,1991,HISTADD_tharon_mayes,tharon_mayes,0,,,,,,Y,00
2805,77495,"Mayfield, Bill",Bill Mayfield,0,1980,1980,HISTADD_bill_mayfield,bill_mayfield,0,,,,,,Y,00
2806,77494,"Mayfield, Ken",Ken Mayfield,0,1975,1975,HISTADD_ken_mayfield,ken_mayfield,0,,,,,,Y,00
2807,201953,"Maynor, Eric",Eric Maynor,0,2009,2013,eric_maynor,eric_maynor,0,,,,,,Y,00
2808,201564,"Mayo, O.J.",O.J. Mayo,0,2008,2015,o.j._mayo,oj_mayo,0,,,,,,Y,00
2809,1630219,"Mays, Skylar",Skylar Mays,0,2020,2022,skylar_mays,skylar_mays,0,,,,,,Y,11
2810,77496,"Mays, Travis",Travis Mays,0,1990,1992,HISTADD_travis_mays,travis_mays,0,,,,,,Y,00
2811,77497,"Mazza, Matt",Matt Mazza,0,1949,1949,HISTADD_matt_mazza,matt_mazza,0,,,,,,Y,00
2812,201601,"Mbah a Moute, Luc",Luc Mbah a Moute,0,2008,2019,luc_mbah a moute,luc_mbah_a_moute,0,,,,,,Y,00
2813,2788,"Mbenga, DJ",DJ Mbenga,0,2004,2010,dj_mbenga,dj_mbenga,0,,,,,,Y,00
2814,77498,"McAdoo, Bob",Bob McAdoo,0,1972,1985,HISTADD_bob_mcadoo,bob_mcadoo,0,,,,,,Y,00
2815,203949,"McAdoo, James Michael",James Michael McAdoo,0,2014,2017,james michael_mcadoo,james_michael_mcadoo,0,,,,,,Y,01
2816,77499,"McBride, Ken",Ken McBride,0,1954,1954,HISTADD_ken_mcbride,ken_mcbride,0,,,,,,Y,00
2817,1630540,"McBride, Miles",Miles McBride,1,2021,2023,miles_mcbride,miles_mcbride,1610612752,New York,Knicks,NYK,knicks,knicks,Y,11
2818,1628769,"McCall, Tahjere",Tahjere McCall,0,2018,2018,tahjere_mccall,tahjere_mccall,0,,,,,,Y,01
2819,203492,"McCallum, Ray",Ray McCallum,0,2013,2015,ray_mccallum,ray_mccallum,0,,,,,,Y,01
2820,737,"McCann, Bob",Bob McCann,0,1989,1997,bob_mccann,bob_mccann,0,,,,,,Y,00
2821,77500,"McCann, Brendan",Brendan McCann,0,1957,1959,HISTADD_brendan_mccann,brendan_mccann,0,,,,,,Y,00
2822,77502,"McCants, Mel",Mel McCants,0,1989,1989,HISTADD_mel_mccants,mel_mccants,0,,,,,,Y,00
2823,101119,"McCants, Rashad",Rashad McCants,0,2005,2008,rashad_mccants,rashad_mccants,0,,,,,,Y,01
2824,77503,"McCarron, Mike",Mike McCarron,0,1946,1949,HISTADD_mike_mccarron,mike_mccarron,0,,,,,,Y,00
2825,77504,"McCarter, Andre",Andre McCarter,0,1976,1980,HISTADD_andre_mccarter,andre_mccarter,0,,,,,,Y,00
2826,77505,"McCarter, Willie",Willie McCarter,0,1969,1971,HISTADD_willie_mccarter,willie_mccarter,0,,,,,,Y,00
2827,77506,"McCarthy, Johnny",Johnny McCarthy,0,1956,1963,HISTADD_johnny_mccarthy,johnny_mccarthy,0,,,,,,Y,00
2828,77507,"McCarty, Howie",Howie McCarty,0,1946,1946,HISTADD_howie_mccarty,howie_mccarty,0,,,,,,Y,00
2829,1820,"McCarty, Kelly",Kelly McCarty,0,1998,1998,kelly_mccarty,kelly_mccarty,0,,,,,,Y,00
2830,962,"McCarty, Walter",Walter McCarty,0,1996,2005,walter_mccarty,walter_mccarty,0,,,,,,Y,00
2831,1043,"McCaskill, Amal",Amal McCaskill,0,1996,2003,amal_mccaskill,amal_mccaskill,0,,,,,,Y,00
2832,1627775,"McCaw, Patrick",Patrick McCaw,0,2016,2020,patrick_mccaw,patrick_mccaw,0,,,,,,Y,11
2833,77509,"McClain, Dwayne",Dwayne McClain,0,1985,1985,HISTADD_dwayne_mcclain,dwayne_mcclain,0,,,,,,Y,00
2834,77510,"McClain, Ted, Hound Dog","Ted, Hound Dog McClain",0,1976,1978,HISTADD_ted_mcclain,"ted,_hound_dog_mcclain",0,,,,,,Y,00
2835,2082,"McClintock, Dan",Dan McClintock,0,2000,2000,dan_mcclintock,dan_mcclintock,0,,,,,,Y,00
2836,77512,"McCloskey, Jack",Jack McCloskey,0,1952,1952,HISTADD_jack_mccloskey,jack_mccloskey,0,,,,,,Y,00
2837,45,"McCloud, George",George McCloud,0,1989,2002,george_mccloud,george_mccloud,0,,,,,,Y,00
2838,1630644,"McClung, Mac",Mac McClung,1,2021,2023,mac_mcclung,mac_mcclung,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,11
2839,203468,"McCollum, CJ",CJ McCollum,1,2013,2023,cj_mccollum,cj_mccollum,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,01
2840,77513,"McConathy, John",John McConathy,0,1951,1951,HISTADD_john_mcconathy,john_mcconathy,0,,,,,,Y,00
2841,77514,"McConnell, Paul",Paul McConnell,0,1952,1952,HISTADD_bucky_mcconnell,paul_mcconnell,0,,,,,,Y,00
2842,204456,"McConnell, T.J.",T.J. McConnell,1,2015,2023,t.j._mcconnell,tj_mcconnell,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,00
2843,77515,"McCord, Keith",Keith McCord,0,1980,1980,HISTADD_keith_mccord,keith_mccord,0,,,,,,Y,00
2844,77516,"McCormick, Tim",Tim McCormick,0,1984,1991,HISTADD_tim_mccormick,tim_mccormick,0,,,,,,Y,00
2845,1741,"McCoy, Jelani",Jelani McCoy,0,1998,2007,jelani_mccoy,jelani_mccoy,0,,,,,,Y,01
2846,77517,"McCracken, Paul",Paul McCracken,0,1972,1976,HISTADD_paul_mccracken,paul_mccracken,0,,,,,,Y,00
2847,200840,"McCray, Chris",Chris McCray,0,2006,2006,chris_mccray,chris_mccray,0,,,,,,Y,01
2848,1622,"McCray, Rodney",Rodney McCray,0,1983,1992,rodney_mccray,rodney_mccray,0,,,,,,Y,00
2849,77518,"McCray, Scooter",Scooter McCray,0,1983,1986,HISTADD_scooter_mccray,scooter_mccray,0,,,,,,Y,00
2850,1628571,"McCree, Erik",Erik McCree,0,2017,2017,erik_mccree,erik_mccree,0,,,,,,Y,01
2851,1626191,"McCullough, Chris",Chris McCullough,0,2015,2017,chris_mccullough,chris_mccullough,0,,,,,,Y,01
2852,77520,"McCullough, John",John McCullough,0,1981,1981,HISTADD_john_mccullough,john_mccullough,0,,,,,,Y,00
2853,723,"McDaniel, Clint",Clint McDaniel,0,1995,1995,clint_mcdaniel,clint_mcdaniel,0,,,,,,Y,00
2854,1365,"McDaniel, Xavier",Xavier McDaniel,0,1985,1997,xavier_mcdaniel,xavier_mcdaniel,0,,,,,,Y,00
2855,1630183,"McDaniels, Jaden",Jaden McDaniels,1,2020,2023,jaden_mcdaniels,jaden_mcdaniels,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,00
2856,1629667,"McDaniels, Jalen",Jalen McDaniels,1,2019,2023,jalen_mcdaniels,jalen_mcdaniels,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,01
2857,77523,"McDaniels, Jim",Jim McDaniels,0,1971,1977,HISTADD_jim_mcdaniels,jim_mcdaniels,0,,,,,,Y,00
2858,203909,"McDaniels, KJ",KJ McDaniels,0,2014,2016,kj_mcdaniels,kj_mcdaniels,0,,,,,,Y,01
2859,203926,"McDermott, Doug",Doug McDermott,1,2014,2023,doug_mcdermott,doug_mcdermott,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,00
2860,1630253,"McDermott, Sean",Sean McDermott,0,2020,2020,sean_mcdermott,sean_mcdermott,0,,,,,,Y,11
2861,77524,"McDonald, Ben",Ben McDonald,0,1985,1988,HISTADD_ben_mcdonald,ben_mcdonald,0,,,,,,Y,00
2862,77525,"McDonald, Glenn",Glenn McDonald,0,1974,1976,HISTADD_glenn_mcdonald,glenn_mcdonald,0,,,,,,Y,00
2863,1075,"McDonald, Michael",Michael McDonald,0,1997,1997,michael_mcdonald,michael_mcdonald,0,,,,,,Y,00
2864,77527,"McDowell, Hank",Hank McDowell,0,1981,1986,HISTADD_hank_mcdowell,hank_mcdowell,0,,,,,,Y,00
2865,686,"McDyess, Antonio",Antonio McDyess,0,1995,2010,antonio_mcdyess,antonio_mcdyess,0,,,,,,Y,00
2866,77528,"McElroy, Jim",Jim McElroy,0,1975,1981,HISTADD_jim_mcelroy,jim_mcelroy,0,,,,,,Y,00
2867,200829,"McFarlin, Ivan",Ivan McFarlin,0,2006,2006,ivan_mcfarlin,ivan_mcfarlin,0,,,,,,Y,00
2868,77529,"McGaha, Mel",Mel McGaha,0,1948,1948,HISTADD_mel_mcgaha,mel_mcgaha,0,,,,,,Y,00
2869,203956,"McGary, Mitch",Mitch McGary,0,2014,2015,mitch_mcgary,mitch_mcgary,0,,,,,,Y,01
2870,201580,"McGee, JaVale",JaVale McGee,1,2008,2023,javale_mcgee,javale_mcgee,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,00
2871,77530,"McGee, Mike",Mike McGee,0,1981,1989,HISTADD_mike_mcgee,mike_mcgee,0,,,,,,Y,00
2872,77531,"McGill, Bill",Bill McGill,0,1962,1964,HISTADD_thehill_mcgill,bill_mcgill,0,,,,,,Y,00
2873,77532,"McGinnis, George",George McGinnis,0,1975,1981,HISTADD_george_mcginnis,george_mcginnis,0,,,,,,Y,00
2874,77533,"McGlocklin, Jon",Jon McGlocklin,0,1965,1975,HISTADD_jon_mcglocklin,jon_mcglocklin,0,,,,,,Y,00
2875,1631121,"McGowens, Bryce",Bryce McGowens,1,2022,2023,bryce_mcgowens,bryce_mcgowens,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,11
2876,1503,"McGrady, Tracy",Tracy McGrady,0,1997,2012,tracy_mcgrady,tracy_mcgrady,0,,,,,,Y,00
2877,77534,"McGregor, Gil",Gil McGregor,0,1971,1971,HISTADD_gil_mcgregor,gil_mcgregor,0,,,,,,Y,00
2878,1630787,"McGriff, Cameron",Cameron McGriff,0,2021,2021,cameron_mcgriff,cameron_mcgriff,0,,,,,,Y,01
2879,203585,"McGruder, Rodney",Rodney McGruder,1,2016,2022,rodney_mcgruder,rodney_mcgruder,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,01
2880,77536,"McGuire, Al",Al McGuire,0,1951,1954,HISTADD_al_mcguire,al_mcguire,0,,,,,,Y,00
2881,77535,"McGuire, Allie",Allie McGuire,0,1973,1973,HISTADD_allie_mcguire,allie_mcguire,0,,,,,,Y,00
2882,77537,"McGuire, Dick",Dick McGuire,0,1949,1959,HISTADD_dick_mcguire,dick_mcguire,0,,,,,,Y,00
2883,201187,"McGuire, Dominic",Dominic McGuire,0,2007,2012,dominic_mcguire,dominic_mcguire,0,,,,,,Y,01
2884,1450,"McHale, Kevin",Kevin McHale,0,1980,1992,kevin_mchale,kevin_mchale,0,,,,,,Y,00
2885,29,"McIlvaine, Jim",Jim McIlvaine,0,1994,2000,jim_mcilvaine,jim_mcilvaine,0,,,,,,Y,00
2886,976,"McInnis, Jeff",Jeff McInnis,0,1996,2007,jeff_mcinnis,jeff_mcinnis,0,,,,,,Y,00
2887,77540,"McIntosh, Kenny",Kenny McIntosh,0,1971,1974,HISTADD_kenny_mcintosh,kenny_mcintosh,0,,,,,,Y,00
2888,77541,"McKenna, Kevin",Kevin McKenna,0,1981,1987,HISTADD_kevin_mckenna,kevin_mckenna,0,,,,,,Y,00
2889,77542,"McKenzie, Forrest",Forrest McKenzie,0,1986,1986,HISTADD_forrest_mckenzie,forrest_mckenzie,0,,,,,,Y,00
2890,77543,"McKenzie, Stan",Stan McKenzie,0,1967,1973,HISTADD_stan_mckenzie,stan_mckenzie,0,,,,,,Y,00
2891,365,"McKey, Derrick",Derrick McKey,0,1987,2001,derrick_mckey,derrick_mckey,0,,,,,,Y,00
2892,243,"McKie, Aaron",Aaron McKie,0,1994,2006,aaron_mckie,aaron_mckie,0,,,,,,Y,00
2893,77547,"McKinney, Billy",Billy McKinney,0,1978,1985,HISTADD_billy_mckinney,billy_mckinney,0,,,,,,Y,00
2894,77545,"McKinney, Carlton",Carlton McKinney,0,1989,1991,HISTADD_carlton_mckinney,carlton_mckinney,0,,,,,,Y,00
2895,77546,"McKinney, Horace",Horace McKinney,0,1946,1951,HISTADD_bones_mckinney,horace_mckinney,0,,,,,,Y,00
2896,203590,"McKinney-Jones, Trey",Trey McKinney-Jones,0,2017,2017,trey_mckinney-jones,trey_mckinney-jones,0,,,,,,Y,01
2897,1628035,"McKinnie, Alfonzo",Alfonzo McKinnie,0,2017,2021,alfonzo_mckinnie,alfonzo_mckinnie,0,,,,,,Y,11
2898,1630605,"McLaughlin, JaQuori",JaQuori McLaughlin,0,2021,2021,jaquori_mclaughlin,jaquori_mclaughlin,0,,,,,,Y,11
2899,1629162,"McLaughlin, Jordan",Jordan McLaughlin,1,2019,2023,jordan_mclaughlin,jordan_mclaughlin,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,01
2900,203463,"McLemore, Ben",Ben McLemore,0,2013,2021,ben_mclemore,ben_mclemore,0,,,,,,Y,01
2901,77548,"McLemore, Mccoy",Mccoy McLemore,0,1964,1971,HISTADD_mccoy_mclemore,mccoy_mclemore,0,,,,,,Y,00
2902,77549,"McLeod, George",George McLeod,0,1952,1952,HISTADD_george_mcleod,george_mcleod,0,,,,,,Y,00
2903,2693,"McLeod, Keith",Keith McLeod,0,2003,2006,keith_mcleod,keith_mcleod,0,,,,,,Y,01
2904,1728,"McLeod, Roshown",Roshown McLeod,0,1998,2000,roshown_mcleod,roshown_mcleod,0,,,,,,Y,00
2905,77551,"McMahon, Jack",Jack McMahon,0,1952,1959,HISTADD_jack_mcmahon,jack_mcmahon,0,,,,,,Y,00
2906,203,"McMillan, Nate",Nate McMillan,0,1986,1997,nate_mcmillan,nate_mcmillan,0,,,,,,Y,00
2907,77553,"McMillen, Tom",Tom McMillen,0,1975,1985,HISTADD_tom_mcmillen,tom_mcmillen,0,,,,,,Y,00
2908,77554,"McMillian, Jim",Jim McMillian,0,1970,1978,HISTADD_jim_mcmillian,jim_mcmillian,0,,,,,,Y,00
2909,77555,"McMillon, Shellie",Shellie McMillon,0,1958,1961,HISTADD_shellie_mcmillon,shellie_mcmillon,0,,,,,,Y,00
2910,77556,"McMullan, Mal",Mal McMullan,0,1949,1950,HISTADD_mal_mcmullan,mal_mcmullan,0,,,,,,Y,00
2911,77557,"McNabb, Chet",Chet McNabb,0,1947,1947,HISTADD_chet_mcnabb,chet_mcnabb,0,,,,,,Y,00
2912,77558,"McNamara, Mark",Mark McNamara,0,1982,1990,HISTADD_mark_mcnamara,mark_mcnamara,0,,,,,,Y,00
2913,77559,"McNamee, Joe",Joe McNamee,0,1950,1951,HISTADD_joe_mcnamee,joe_mcnamee,0,,,,,,Y,00
2914,202077,"McNeal, Jerel",Jerel McNeal,0,2012,2014,jerel_mcneal,jerel_mcneal,0,,,,,,Y,01
2915,77560,"McNealy, Chris",Chris McNealy,0,1985,1987,HISTADD_chris_mcnealy,chris_mcnealy,0,,,,,,Y,00
2916,77562,"McNeill, Bob",Bob McNeill,0,1960,1961,HISTADD_bob_mcneill,bob_mcneill,0,,,,,,Y,00
2917,77561,"McNeill, Larry",Larry McNeill,0,1973,1978,HISTADD_thehawk_mcneill,larry_mcneill,0,,,,,,Y,00
2918,77563,"McNulty, Carl",Carl McNulty,0,1954,1954,HISTADD_carl_mcnulty,carl_mcnulty,0,,,,,,Y,00
2919,2101,"McPherson, Paul",Paul McPherson,0,2000,2000,paul_mcpherson,paul_mcpherson,0,,,,,,Y,00
